frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
222,6,927.5727238417788 1477.3052538108839 1658.8530928961 2059.2254182636534,1148.5731201171875 1815.4141845703125 1395.8642578125 1958.3851318359375,0.3846929371356964,GX15OGJ,0.5355405250610273
223,6,926.5343690263217 1478.6959133224266 1657.4376289428556 2061.075632367462,1146.940673828125 1815.2713623046875 1395.6700439453125 1958.5543212890625,0.3850405216217041,GX15OGJ,0.5346592408642384
224,6,925.886257853487 1482.7947790077874 1658.9284473093314 2066.2664573742386,1146.9387817382812 1820.151123046875 1403.338623046875 1967.082275390625,0,0,0
225,6,925.2381466806523 1486.8936446931482 1660.4192656758073 2071.457282381016,1146.9368896484375 1825.0308837890625 1411.0072021484375 1975.6102294921875,0.34685516357421875,GX15OGJ,0.5346849723619014
226,6,918.9049312060805 1491.0628401293643 1656.5417998159255 2077.7895431335737,1135.475341796875 1829.712158203125 1395.9675903320312 1975.4813232421875,0,0,0
227,6,912.5717157315087 1495.2320355655806 1652.6643339560435 2084.1218038861316,1124.0137939453125 1834.3934326171875 1380.927978515625 1975.3524169921875,0.32542482018470764,GX15OGJ,0.31630222030564503
228,6,908.3376027322041 1497.7178829467002 1654.4877338499932 2089.1290810910345,1115.31494140625 1847.1741943359375 1382.031494140625 1981.5538330078125,0.2969110906124115,GX15OGJ,0.32753872758663244
229,6,905.6402738920387 1498.0877811925827 1656.514283630981 2091.31598333441,1115.5291748046875 1847.14013671875 1381.9058837890625 1981.572509765625,0.2945121228694916,GX15OGJ,0.32753872758663244
230,6,902.4009709660231 1501.6294649318506 1656.7737507295155 2095.866315859322,1154.9737548828125 1848.53759765625 1393.6158447265625 1972.119873046875,0.2545531094074249,GX15OGJ,0.6604542780164302
231,6,900.3530864845376 1505.672774567562 1655.8808140415863 2099.0952084886103,1144.6292114257812 1850.1968994140625 1394.8329467773438 1980.5782470703125,0,0,0
232,6,898.305202003052 1509.7160842032738 1654.987877353657 2102.3241011178984,1134.28466796875 1851.856201171875 1396.050048828125 1989.03662109375,0,0,0
233,6,896.2573175215666 1513.7593938389855 1654.0949406657278 2105.5529937471865,1123.9401245117188 1853.5155029296875 1397.2671508789062 1997.4949951171875,0,0,0
234,6,894.2094330400811 1517.802703474697 1653.2020039777985 2108.7818863764746,1113.5955810546875 1855.1748046875 1398.4842529296875 2005.953369140625,0.3901402950286865,GX15OGJ,0.31428077467101767
235,6,894.3362883262632 1520.8768320584077 1654.1775161106011 2110.5774134538005,1129.1517333984375 1862.8386840820312 1393.8892822265625 2003.4175415039062,0,0,0
236,6,894.4631436124453 1523.9509606421182 1655.1530282434035 2112.372940531126,1144.7078857421875 1870.5025634765625 1389.2943115234375 2000.8817138671875,0.4353330433368683,GX15OGJ,0.3395427310462595
237,6,895.0582475420687 1525.6496563691683 1655.7348524077947 2112.5818406816084,1125.7542724609375 1873.6773681640625 1389.9110107421875 2024.9217529296875,0.3834672272205353,GX15OCJ,0.3117161045270078
238,6,894.0841220488421 1530.9127364004378 1656.5677826153653 2117.4017713779563,1101.3167724609375 1877.9483642578125 1371.834228515625 2015.5023193359375,0.41421714425086975,GX15OGJ,0.4252111546551717
239,6,889.3235244144898 1534.8991762659846 1654.3223554177937 2121.8983230602344,1100.3285522460938 1885.6307983398438 1368.3704833984375 2017.3480834960938,0,0,0
240,6,884.5629267801376 1538.8856161315314 1652.076928220222 2126.394874742512,1099.34033203125 1893.313232421875 1364.90673828125 2019.19384765625,0.35397469997406006,GY15OGJ,0.25144668593963104
241,6,881.2098561715248 1539.7412393491757 1651.680077675322 2128.1326272267697,1099.4576416015625 1893.3216552734375 1364.8807373046875 2019.1788330078125,0.3542773723602295,GY15OGJ,0.25144668593963104
242,6,878.8872607175983 1543.212496462058 1651.1766185411896 2130.809667174206,1100.6778157552083 1897.2396918402778 1366.0996907552083 2025.793240017361,0,0,0
243,6,876.5646652636718 1546.6837535749405 1650.673159407057 2133.486707121642,1101.8979899088542 1901.1577284071182 1367.3186442057292 2032.4076470269097,0,0,0
244,6,874.2420698097453 1550.1550106878228 1650.1697002729245 2136.1637470690785,1103.1181640625 1905.0757649739583 1368.53759765625 2039.0220540364583,0,0,0
245,6,871.9194743558188 1553.6262678007054 1649.666241138792 2138.8407870165147,1104.3383382161458 1908.9938015407986 1369.7565511067708 2045.6364610460068,0,0,0
246,6,869.5968789018922 1557.0975249135877 1649.1627820046597 2141.517826963951,1105.5585123697917 1912.911838107639 1370.9755045572917 2052.2508680555557,0,0,0
247,6,867.2742834479657 1560.5687820264702 1648.6593228705271 2144.194866911387,1106.7786865234375 1916.8298746744792 1372.1944580078125 2058.865275065104,0,0,0
248,6,864.9516879940392 1564.0400391393525 1648.1558637363946 2146.8719068588234,1107.9988606770833 1920.7479112413193 1373.4134114583333 2065.479682074653,0,0,0
249,6,862.6290925401127 1567.511296252235 1647.652404602262 2149.5489468062597,1109.2190348307292 1924.6659478081597 1374.6323649088542 2072.094089084201,0,0,0
250,6,860.3064970861861 1570.9825533651174 1647.1489454681296 2152.225986753696,1110.439208984375 1928.583984375 1375.851318359375 2078.70849609375,0.30965882539749146,GY15OGJ,0.5879384333337316
251,6,857.8325438250196 1575.6221243366472 1646.289671530729 2152.090967661061,1110.2271728515625 1934.411865234375 1372.176025390625 2081.88046875,0,0,0
252,6,855.3585905638529 1580.2616953081767 1645.4303975933285 2151.955948568426,1110.01513671875 1940.23974609375 1368.500732421875 2085.05244140625,0,0,0
253,6,852.8846373026863 1584.9012662797065 1644.5711236559282 2151.8209294757908,1109.8031005859375 1946.067626953125 1364.825439453125 2088.2244140625,0,0,0
254,6,850.4106840415196 1589.540837251236 1643.7118497185277 2151.6859103831557,1109.591064453125 1951.8955078125 1361.150146484375 2091.39638671875,0,0,0
255,6,847.9367307803531 1594.180408222766 1642.8525757811271 2151.5508912905207,1109.3790283203125 1957.723388671875 1357.474853515625 2094.568359375,0.29979437589645386,GY15OGJ,0.5351642717421837
256,6,844.5133882250022 1599.0883884345292 1641.6596536567913 2151.435855203944,1111.5660400390625 1964.1229248046875 1360.60595703125 2102.7708740234375,0,0,0
257,6,841.0900456696513 1603.9963686462925 1640.4667315324555 2151.3208191173676,1113.7530517578125 1970.5224609375 1363.737060546875 2110.973388671875,0.32886096835136414,GY15OGJ,0.22262187559238703
258,6,839.1252608090099 1606.0181933179495 1640.6839856794747 2150.1850373447783,1101.2658284505208 1974.66845703125 1355.5293375651042 2113.2257486979165,0,0,0
259,6,837.1604759483686 1608.0400179896062 1640.9012398264942 2149.049255572189,1088.7786051432292 1978.814453125 1347.3216145833333 2115.4781087239585,0,0,0
260,6,835.1956910877271 1610.0618426612632 1641.1184939735135 2147.9134737995996,1076.2913818359375 1982.96044921875 1339.1138916015625 2117.73046875,0.2841513454914093,GY15OGJ,0.40066861326637865
261,6,833.2500790568351 1614.6324212409145 1639.9019396712288 2148.96611891525,1070.32177734375 1991.008544921875 1337.47509765625 2124.47265625,0,0,0
262,6,831.3044670259432 1619.2029998205655 1638.6853853689443 2150.0187640309005,1064.3521728515625 1999.056640625 1335.8363037109375 2131.21484375,0,0,0
263,6,829.3588549950512 1623.7735784002168 1637.4688310666595 2151.0714091465506,1058.382568359375 2007.104736328125 1334.197509765625 2137.95703125,0.4330776333808899,GX15OGJ,0.5363605515554085
279,8,1091.636997014924 1126.8410446220244 1602.1331379528756 1569.865358106145,1216.504150390625 1357.91162109375 1436.0582275390625 1493.7550048828125,0.3478333055973053,KK05ZZK,0.22083193371167922
280,8,1089.347110277896 1128.611359935954 1600.1119863507336 1572.1357789100866,1223.194287109375 1361.9724853515625 1433.2862548828125 1493.7936767578126,0,0,0
281,8,1087.057223540868 1130.3816752498835 1598.0908347485915 1574.4061997140282,1229.884423828125 1366.033349609375 1430.5142822265625 1493.8323486328125,0,0,0
282,8,1084.76733680384 1132.151990563813 1596.0696831464493 1576.6766205179697,1236.574560546875 1370.0942138671876 1427.7423095703125 1493.8710205078125,0,0,0
283,8,1082.477450066812 1133.9223058777425 1594.0485315443073 1578.9470413219112,1243.264697265625 1374.155078125 1424.9703369140625 1493.9096923828124,0,0,0
284,8,1080.187563329784 1135.692621191672 1592.0273799421652 1581.2174621258528,1249.954833984375 1378.2159423828125 1422.1983642578125 1493.9483642578125,0.34906792640686035,KH05ZZK,0.5517495552464252
285,8,1078.8024192196417 1137.7272157711536 1591.2569925062771 1583.8579680790363,1247.4780680338542 1380.9443969726562 1421.1024373372395 1496.0587565104167,0,0,0
286,8,1077.4172751094995 1139.7618103506352 1590.4866050703893 1586.4984740322197,1245.0013020833333 1383.6728515625 1420.0065104166667 1498.1691487630208,0,0,0
287,8,1076.0321309993572 1141.7964049301168 1589.7162176345012 1589.1389799854032,1242.5245361328125 1386.4013061523438 1418.9105834960938 1500.279541015625,0,0,0
288,8,1074.6469868892148 1143.8309995095985 1588.945830198613 1591.7794859385867,1240.0477701822917 1389.1297607421875 1417.8146565755208 1502.3899332682292,0,0,0
289,8,1073.2618427790726 1145.86559408908 1588.1754427627252 1594.4199918917702,1237.5710042317708 1391.8582153320312 1416.718729654948 1504.5003255208333,0,0,0
290,8,1071.8766986689302 1147.9001886685617 1587.405055326837 1597.0604978449537,1235.09423828125 1394.586669921875 1415.622802734375 1506.6107177734375,0,0,0
291,8,1070.4915545587878 1149.9347832480432 1586.634667890949 1599.7010037981372,1232.6174723307292 1397.3151245117188 1414.526875813802 1508.7211100260417,0,0,0
292,8,1069.1064104486456 1151.9693778275248 1585.8642804550611 1602.3415097513207,1230.1407063802083 1400.0435791015625 1413.4309488932292 1510.8315022786458,0,0,0
293,8,1067.7212663385033 1154.0039724070066 1585.093893019173 1604.9820157045042,1227.6639404296875 1402.7720336914062 1412.3350219726562 1512.94189453125,0,0,0
294,8,1066.3361222283609 1156.0385669864881 1584.323505583285 1607.6225216576877,1225.1871744791667 1405.50048828125 1411.2390950520833 1515.0522867838542,0,0,0
295,8,1064.9509781182187 1158.0731615659697 1583.553118147397 1610.2630276108712,1222.7104085286458 1408.2289428710938 1410.1431681315105 1517.1626790364583,0,0,0
296,8,1063.5658340080763 1160.1077561454513 1582.782730711509 1612.9035335640547,1220.233642578125 1410.9573974609375 1409.0472412109375 1519.2730712890625,0.25207966566085815,KH05ZZK,0.4847538606865993
297,8,1062.3753538206759 1162.0532998983804 1582.5950748027524 1614.9670221390065,1209.6887613932292 1411.3290337456597 1408.1748725043403 1521.8495551215278,0,0,0
298,8,1061.1848736332754 1163.9988436513092 1582.4074188939956 1617.0305107139582,1199.1438802083333 1411.7006700303818 1407.3025037977432 1524.4260389539932,0,0,0
299,8,1059.994393445875 1165.9443874042383 1582.219762985239 1619.09399928891,1188.5989990234375 1412.0723063151042 1406.4301350911458 1527.0025227864583,0,0,0
300,8,1058.8039132584745 1167.8899311571674 1582.0321070764824 1621.157487863862,1178.0541178385417 1412.4439425998264 1405.5577663845486 1529.5790066189236,0,0,0
301,8,1057.6134330710738 1169.8354749100963 1581.8444511677255 1623.2209764388135,1167.5092366536458 1412.8155788845486 1404.6853976779514 1532.155490451389,0,0,0
302,8,1056.4229528836734 1171.7810186630254 1581.656795258969 1625.2844650137654,1156.96435546875 1413.1872151692708 1403.8130289713542 1534.7319742838542,0,0,0
303,8,1055.232472696273 1173.7265624159545 1581.4691393502123 1627.3479535887172,1146.4194742838542 1413.5588514539932 1402.9406602647568 1537.3084581163193,0,0,0
304,8,1054.0419925088725 1175.6721061688834 1581.2814834414555 1629.4114421636689,1135.8745930989583 1413.9304877387153 1402.0682915581597 1539.8849419487847,0,0,0
305,8,1052.851512321472 1177.6176499218125 1581.093827532699 1631.4749307386207,1125.3297119140625 1414.3021240234375 1401.1959228515625 1542.46142578125,0.2681100070476532,KH05ZZK,0.3277475711542142
306,8,1051.7606343406226 1178.3676186243076 1580.0490275045838 1633.3510025678975,1120.2742106119792 1413.3971150716145 1402.9724934895833 1548.8267211914062,0,0,0
307,8,1050.669756359773 1179.1175873268028 1579.0042274764687 1635.2270743971742,1115.2187093098958 1412.4921061197917 1404.7490641276042 1555.1920166015625,0,0,0
308,8,1049.5788783789235 1179.8675560292982 1577.9594274483536 1637.103146226451,1110.1632080078125 1411.5870971679688 1406.525634765625 1561.5573120117188,0,0,0
309,8,1048.488000398074 1180.6175247317933 1576.9146274202385 1638.9792180557279,1105.1077067057292 1410.6820882161458 1408.3022054036458 1567.922607421875,0,0,0
310,8,1047.3971224172244 1181.3674934342885 1575.8698273921234 1640.8552898850046,1100.0522054036458 1409.777079264323 1410.0787760416667 1574.2879028320312,0,0,0
311,8,1046.306244436375 1182.1174621367836 1574.8250273640083 1642.7313617142813,1094.9967041015625 1408.8720703125 1411.8553466796875 1580.6531982421875,0.2506491541862488,KH05ZZK,0.3922261213724638
312,8,1045.0659517975016 1183.7110584174027 1574.3233355719437 1645.219354675992,1105.385165127841 1412.797685102983 1411.092207475142 1581.3388117009943,0,0,0
313,8,1043.8256591586282 1185.3046546980215 1573.8216437798792 1647.7073476377027,1115.7736261541193 1416.723299893466 1410.3290682705965 1582.0244251598012,0,0,0
314,8,1042.5853665197549 1186.8982509786406 1573.3199519878146 1650.1953405994134,1126.1620871803977 1420.6489146839488 1409.5659290660512 1582.710038618608,0,0,0
315,8,1041.3450738808815 1188.4918472592594 1572.81826019575 1652.683333561124,1136.5505482066762 1424.5745294744318 1408.8027898615057 1583.3956520774148,0,0,0
316,8,1040.1047812420081 1190.0854435398785 1572.3165684036856 1655.1713265228348,1146.9390092329545 1428.5001442649148 1408.0396506569602 1584.0812655362215,0,0,0
317,8,1038.8644886031345 1191.6790398204973 1571.8148766116212 1657.6593194845457,1157.327470259233 1432.4257590553977 1407.2765114524148 1584.7668789950285,0,0,0
318,8,1037.6241959642612 1193.2726361011164 1571.3131848195567 1660.1473124462564,1167.7159312855113 1436.3513738458807 1406.5133722478693 1585.4524924538352,0,0,0
319,8,1036.3839033253878 1194.8662323817352 1570.8114930274921 1662.635305407967,1178.1043923117898 1440.2769886363637 1405.7502330433238 1586.138105912642,0,0,0
320,8,1035.1436106865144 1196.4598286623543 1570.3098012354276 1665.1232983696777,1188.4928533380682 1444.2026034268465 1404.9870938387785 1586.8237193714488,0,0,0
321,8,1033.903318047641 1198.0534249429732 1569.808109443363 1667.6112913313884,1198.8813143643465 1448.1282182173295 1404.223954634233 1587.5093328302557,0,0,0
322,8,1032.6630254087677 1199.6470212235922 1569.3064176512985 1670.0992842930991,1209.269775390625 1452.0538330078125 1403.4608154296875 1588.1949462890625,0.3087906837463379,KH05ZIK,0.27080193082349996
323,8,1031.5571906110258 1199.4676054288786 1569.4799201092346 1670.6787564671224,1099.640380859375 1442.718994140625 1389.0582275390625 1592.1829833984375,0.39575663208961487,KH05ZIK,0.45206968912634593
324,8,1029.7514674569804 1200.7983774485751 1569.355221231908 1672.5587376893532,1100.8821716308594 1443.9037170410156 1389.4945678710938 1593.2865600585938,0,0,0
325,8,1027.945744302935 1202.1291494682719 1569.2305223545814 1674.4387189115841,1102.1239624023438 1445.0884399414062 1389.930908203125 1594.39013671875,0,0,0
326,8,1026.1400211488897 1203.4599214879686 1569.1058234772547 1676.3187001338151,1103.3657531738281 1446.2731628417969 1390.3672485351562 1595.4937133789062,0,0,0
327,8,1024.3342979948443 1204.790693507665 1568.981124599928 1678.1986813560459,1104.6075439453125 1447.4578857421875 1390.8035888671875 1596.5972900390625,0.2936471700668335,KH05ZTK,0.5811757606563204
328,8,1023.1358172138665 1207.026659451208 1569.0630673742521 1680.9788593948474,1108.9434814453125 1452.729512532552 1390.2420247395833 1599.1209920247395,0,0,0
329,8,1021.9373364328887 1209.2626253947508 1569.1450101485764 1683.759037433649,1113.2794189453125 1458.0011393229167 1389.6804606119792 1601.6446940104167,0,0,0
330,8,1020.7388556519111 1211.4985913382939 1569.2269529229004 1686.5392154724505,1117.6153564453125 1463.2727661132812 1389.118896484375 1604.1683959960938,0,0,0
331,8,1019.5403748709333 1213.7345572818367 1569.3088956972244 1689.3193935112517,1121.9512939453125 1468.5443929036458 1388.5573323567708 1606.6920979817708,0,0,0
332,8,1018.3418940899555 1215.9705232253796 1569.3908384715487 1692.0995715500533,1126.2872314453125 1473.8160196940105 1387.9957682291667 1609.215799967448,0,0,0
333,8,1017.1434133089778 1218.2064891689224 1569.4727812458727 1694.8797495888548,1130.6231689453125 1479.087646484375 1387.4342041015625 1611.739501953125,0.3246435821056366,KH05ZZK,0.30312510603545967
334,8,1016.0476402185909 1220.9723636920753 1568.6984726591818 1697.8274216540997,1125.2183024088542 1480.5699055989583 1387.3543836805557 1614.7210693359375,0,0,0
335,8,1014.9518671282041 1223.7382382152282 1567.9241640724906 1700.7750937193446,1119.8134358723958 1482.0521647135417 1387.2745632595486 1617.70263671875,0,0,0
336,8,1013.8560940378173 1226.5041127383813 1567.1498554857997 1703.7227657845895,1114.4085693359375 1483.534423828125 1387.1947428385417 1620.6842041015625,0,0,0
337,8,1012.7603209474305 1229.2699872615342 1566.3755468991087 1706.6704378498343,1109.0037027994792 1485.0166829427083 1387.1149224175347 1623.665771484375,0,0,0
338,8,1011.6645478570437 1232.035861784687 1565.6012383124175 1709.618109915079,1103.5988362630208 1486.4989420572917 1387.0351019965278 1626.6473388671875,0,0,0
339,8,1010.5687747666568 1234.80173630784 1564.8269297257266 1712.565781980324,1098.1939697265625 1487.981201171875 1386.9552815755208 1629.62890625,0,0,0
340,8,1009.4730016762701 1237.567610830993 1564.0526211390356 1715.5134540455688,1092.7891031901042 1489.4634602864583 1386.875461154514 1632.6104736328125,0,0,0
341,8,1008.3772285858832 1240.333485354146 1563.2783125523445 1718.4611261108137,1087.3842366536458 1490.9457194010417 1386.7956407335068 1635.592041015625,0,0,0
342,8,1007.2814554954964 1243.0993598772989 1562.5040039656535 1721.4087981760586,1081.9793701171875 1492.427978515625 1386.7158203125 1638.5736083984375,0.36708903312683105,AH05ZZK,0.4701842701659446
343,8,1007.2946973496339 1243.6211665851267 1562.3622065879592 1721.3402668692822,1083.563232421875 1492.548095703125 1386.6663818359375 1638.4798583984375,0.3676173686981201,AH05ZIK,0.4434494456629296
344,8,1006.4565679222212 1246.905803113559 1561.8982998346494 1724.0476871978217,1080.277978515625 1494.9321533203124 1386.7605102539062 1642.7887573242188,0,0,0
345,8,1005.6184384948086 1250.1904396419911 1561.4343930813393 1726.755107526361,1076.992724609375 1497.3162109375 1386.854638671875 1647.09765625,0,0,0
346,8,1004.7803090673959 1253.4750761704233 1560.9704863280294 1729.4625278549004,1073.707470703125 1499.7002685546875 1386.9487670898438 1651.4065551757812,0,0,0
347,8,1003.9421796399832 1256.7597126988555 1560.5065795747196 1732.1699481834398,1070.422216796875 1502.084326171875 1387.0428955078125 1655.7154541015625,0,0,0
348,8,1003.1040502125707 1260.0443492272875 1560.0426728214097 1734.877368511979,1067.136962890625 1504.4683837890625 1387.1370239257812 1660.0243530273438,0,0,0
349,8,1002.265920785158 1263.3289857557197 1559.5787660680996 1737.5847888405185,1063.851708984375 1506.85244140625 1387.23115234375 1664.333251953125,0,0,0
350,8,1001.4277913577453 1266.613622284152 1559.1148593147898 1740.292209169058,1060.566455078125 1509.2364990234375 1387.3252807617187 1668.6421508789062,0,0,0
351,8,1000.5896619303326 1269.8982588125841 1558.65095256148 1742.9996294975974,1057.281201171875 1511.620556640625 1387.4194091796876 1672.9510498046875,0,0,0
352,8,999.75153250292 1273.1828953410163 1558.1870458081698 1745.7070498261367,1053.995947265625 1514.0046142578126 1387.5135375976563 1677.2599487304688,0,0,0
353,8,998.9134030755073 1276.4675318694485 1557.72313905486 1748.414470154676,1050.710693359375 1516.388671875 1387.607666015625 1681.56884765625,0.3015546202659607,KH05ZIK,0.634350174294504
354,8,998.5042076700618 1277.3291822738897 1557.046262380322 1749.5768829728179,1091.3794352213542 1526.22705078125 1381.493408203125 1676.82861328125,0,0,0
355,8,998.0950122646162 1278.190832678331 1556.369385705784 1750.7392957909599,1132.0481770833333 1536.0654296875 1375.379150390625 1672.08837890625,0,0,0
356,8,997.6858168591707 1279.0524830827721 1555.6925090312461 1751.9017086091017,1172.7169189453125 1545.90380859375 1369.264892578125 1667.34814453125,0.3291139304637909,KR05ZZK,0.49912461436037403
357,8,995.0579071759855 1280.1756312655164 1552.9633831452159 1755.650530474261,1167.2764485677083 1546.3973388671875 1369.3211263020833 1673.6490478515625,0,0,0
358,8,992.4299974928003 1281.2987794482606 1550.2342572591856 1759.3993523394204,1161.8359781901042 1546.890869140625 1369.3773600260417 1679.949951171875,0,0,0
359,8,989.8020878096152 1282.4219276310048 1547.5051313731553 1763.1481742045796,1156.3955078125 1547.3843994140625 1369.43359375 1686.2508544921875,0.29103392362594604,KH05ZZK,0.5471713760962283
360,8,987.5203749289296 1283.7120025123968 1545.563384455337 1768.019271799502,1145.486328125 1541.356201171875 1374.2066650390625 1680.545654296875,0.37584659457206726,KN05ZZK,0.6343407457939517
361,8,986.5795936466762 1283.3628336998431 1544.7896722898618 1770.292275252195,1144.973876953125 1541.4888916015625 1374.3123779296875 1680.9075927734375,0.3787153363227844,KH05ZZK,0.951910153937669
362,8,986.279773388876 1287.3996607411927 1544.5499391563474 1774.9872764759712,1152.3831787109375 1546.223876953125 1369.01171875 1681.3223876953125,0,0,0
363,8,985.979953131076 1291.4364877825426 1544.3102060228332 1779.6822776997476,1159.79248046875 1550.9588623046875 1363.7110595703125 1681.7371826171875,0,0,0
364,8,985.6801328732757 1295.4733148238922 1544.0704728893188 1784.3772789235238,1167.2017822265625 1555.69384765625 1358.410400390625 1682.1519775390625,0.2728235423564911,RH05ZZY,0.2231043560867326
365,8,983.8484794040651 1298.6242092217012 1541.3284180184955 1787.0106773130765,1095.71044921875 1553.0964965820312 1364.902587890625 1709.97705078125,0,0,0
366,8,982.0168259348543 1301.77510361951 1538.5863631476723 1789.6440757026294,1024.2191162109375 1550.4991455078125 1371.394775390625 1737.8021240234375,0.27815723419189453,KH05ZZK,0.34090805521664097
367,8,981.4357391591418 1302.2736553638733 1538.022578068597 1790.3009081256364,1024.961181640625 1550.6656494140625 1371.569580078125 1737.8543701171875,0.2822495996952057,KH05ZZK,0.39840672102263164
368,8,980.0562903816958 1303.9266639428884 1537.5320031155968 1793.717740883846,1045.634256998698 1557.3405151367188 1369.6871744791667 1734.7864379882812,0,0,0
369,8,978.6768416042497 1305.5796725219031 1537.0414281625965 1797.1345736420558,1066.3073323567708 1564.015380859375 1367.8047688802083 1731.718505859375,0,0,0
370,8,977.2973928268037 1307.2326811009182 1536.5508532095964 1800.5514064002655,1086.9804077148438 1570.6902465820312 1365.92236328125 1728.6505737304688,0,0,0
371,8,975.9179440493577 1308.8856896799332 1536.0602782565961 1803.9682391584752,1107.6534830729167 1577.3651123046875 1364.0399576822917 1725.5826416015625,0,0,0
372,8,974.5384952719116 1310.538698258948 1535.5697033035958 1807.3850719166849,1128.3265584309895 1584.0399780273438 1362.1575520833333 1722.5147094726562,0,0,0
373,8,973.1590464944657 1312.191706837963 1535.0791283505955 1810.8019046748946,1148.9996337890625 1590.71484375 1360.275146484375 1719.44677734375,0.2703937888145447,KH05ZZK,0.5650706348871967
374,8,970.3996744563747 1315.302231687953 1535.14009952981 1814.578685350719,1148.285888671875 1591.671909877232 1359.8082275390625 1721.2868826729912,0,0,0
375,8,967.6403024182837 1318.4127565379433 1535.2010707090244 1818.3554660265438,1147.5721435546875 1592.6289760044642 1359.34130859375 1723.126988002232,0,0,0
376,8,964.8809303801927 1321.5232813879334 1535.2620418882389 1822.1322467023683,1146.8583984375 1593.5860421316963 1358.8743896484375 1724.9670933314733,0,0,0
377,8,962.1215583421017 1324.6338062379236 1535.3230130674533 1825.909027378193,1146.1446533203125 1594.5431082589287 1358.407470703125 1726.8071986607142,0,0,0
378,8,959.3621863040107 1327.7443310879137 1535.3839842466678 1829.6858080540176,1145.430908203125 1595.5001743861608 1357.9405517578125 1728.6473039899554,0,0,0
379,8,956.6028142659197 1330.854855937904 1535.4449554258822 1833.4625887298423,1144.7171630859375 1596.457240513393 1357.4736328125 1730.4874093191963,0,0,0
380,8,953.8434422278287 1333.965380787894 1535.5059266050966 1837.2393694056668,1144.00341796875 1597.414306640625 1357.0067138671875 1732.3275146484375,0.3251689672470093,KH05ZZK,0.16682644264779986
381,8,951.8065630950248 1337.1810037092573 1534.5817411004628 1841.458355517929,1106.7829996744792 1594.8978271484375 1361.1017252604167 1746.4049072265625,0,0,0
382,8,949.7696839622208 1340.3966266306206 1533.6575555958286 1845.677341630191,1069.5625813802083 1592.38134765625 1365.1967366536458 1760.4822998046875,0,0,0
383,8,947.7328048294169 1343.612249551984 1532.7333700911947 1849.8963277424532,1032.3421630859375 1589.8648681640625 1369.291748046875 1774.5596923828125,0.2629337012767792,KH05ZIK,0.5935948288373984
384,8,942.220949031283 1345.764674338953 1529.6532697629355 1850.8216416936405,1089.0738525390625 1613.81591796875 1352.2130126953125 1755.26416015625,0.37772366404533386,RH05ZZK,0.1481049901172716
385,8,939.7229929250036 1346.5644815477012 1528.89771646545 1850.6461383211954,1034.1298828125 1598.887939453125 1360.8260498046875 1770.1904296875,0.2720336318016052,RH05ZZK,0.11086565824031987
386,8,939.3581322079212 1347.9611070450287 1529.9108860672604 1852.8426543101436,999.6595458984375 1611.5665283203125 1363.6669921875 1787.2884521484375,0.2575434446334839,KH05ZZK,0.2705388178450596
387,8,939.3606597150277 1350.548399187758 1529.418384902578 1856.151943990678,1027.3985595703125 1619.7901611328125 1358.6043701171875 1791.785400390625,0,0,0
388,8,939.3631872221343 1353.1356913304874 1528.925883737896 1859.4612336712128,1055.1375732421875 1628.0137939453125 1353.541748046875 1796.2823486328125,0,0,0
389,8,939.3657147292408 1355.7229834732166 1528.4333825732135 1862.7705233517472,1082.8765869140625 1636.2374267578125 1348.4791259765625 1800.779296875,0.36810052394866943,KR05ZZK,0.6187714717966322
390,8,937.8580270557014 1358.5903732037268 1526.2178396562363 1867.6671106542572,1101.272216796875 1634.30712890625 1348.203857421875 1783.51025390625,0.32887503504753113,KN05ZZK,0.6459917326346746
391,8,937.47324598718 1359.1880025107052 1525.3005009358228 1869.672306809643,1101.28466796875 1634.3016357421875 1348.153564453125 1783.4659423828125,0.33074522018432617,KN05ZZK,0.6964566690434397
392,8,936.8781766141107 1363.485279112799 1524.6125301377615 1872.5363578746171,1090.1455078125 1633.3009033203125 1348.401123046875 1777.16943359375,0.44126373529434204,KH05ZZK,0.613691266931541
393,8,935.6221390270716 1365.865279577572 1525.0077173261682 1876.5183147432472,1089.8837018694196 1636.1688929966517 1347.7779889787946 1780.9087960379463,0,0,0
394,8,934.3661014400326 1368.245280042345 1525.4029045145746 1880.5002716118772,1089.6218959263392 1639.0368826729912 1347.1548549107142 1784.648158482143,0,0,0
395,8,933.1100638529936 1370.625280507118 1525.7980917029813 1884.4822284805073,1089.3600899832588 1641.9048723493304 1346.5317208426338 1788.3875209263392,0,0,0
396,8,931.8540262659546 1373.0052809718911 1526.1932788913878 1888.4641853491373,1089.0982840401787 1644.7728620256696 1345.9085867745537 1792.1268833705358,0,0,0
397,8,930.5979886789156 1375.3852814366642 1526.5884660797944 1892.4461422177674,1088.8364780970983 1647.6408517020088 1345.2854527064733 1795.866245814732,0,0,0
398,8,929.3419510918766 1377.7652819014372 1526.983653268201 1896.4280990863974,1088.574672154018 1650.5088413783483 1344.662318638393 1799.6056082589287,0,0,0
399,8,928.0859135048375 1380.1452823662103 1527.3788404566076 1900.4100559550275,1088.3128662109375 1653.3768310546875 1344.0391845703125 1803.344970703125,0.3062296509742737,KH05ZZK,0.6442902339399248
400,8,925.5438530759203 1384.770459200398 1526.1081945447363 1906.0614029889216,1090.1942545572917 1659.2926025390625 1337.5526123046875 1807.2515869140625,0,0,0
